TransactionID,id_01,id_02,id_03,id_04,id_05,id_06,id_07,id_08,id_09,id_10,id_11,id_12,id_13,id_14,id_15,id_16,id_17,id_18,id_19,id_20,id_21,id_22,id_23,id_24,id_25,id_26,id_27,id_28,id_29,id_30,id_31,id_32,id_33,id_34,id_35,id_36,id_37,id_38,DeviceType,DeviceInfo
2989491,-10.0,2802.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,633.0,597.0,,,,,,,,Found,Found,Windows 10,firefox 57.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
2989496,-10.0,22248.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,633.0,597.0,,,,,,,,Found,Found,Windows 10,firefox 57.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
2989498,-10.0,47392.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,633.0,597.0,,,,,,,,Found,Found,Windows 10,firefox 57.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
2989500,-10.0,65577.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,633.0,597.0,,,,,,,,Found,Found,Windows 10,firefox 57.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
2989502,-10.0,89739.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,633.0,597.0,,,,,,,,Found,Found,Windows 10,firefox 57.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
2989503,-15.0,,,,,,,,,,,NotFound,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2989505,-10.0,112212.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,633.0,597.0,,,,,,,,Found,Found,Windows 10,firefox 57.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
2989507,-10.0,132617.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,633.0,597.0,,,,,,,,Found,Found,Windows 10,firefox 57.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
2989512,-10.0,177679.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,633.0,597.0,,,,,,,,Found,Found,Windows 10,firefox 57.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
2989519,-10.0,219208.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,633.0,597.0,,,,,,,,Found,Found,Windows 10,firefox 57.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
2989522,-5.0,43960.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,-480.0,Found,Found,166.0,,454.0,222.0,,,,,,,,Found,Found,Mac,safari generic,24.0,1366x768,match_status:2,T,T,F,T,desktop,MacOS
2989524,-10.0,266649.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,633.0,597.0,,,,,,,,Found,Found,Windows 10,firefox 57.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
2989530,0.0,38471.0,,,0.0,-1.0,,,,,100.0,NotFound,,-420.0,New,NotFound,166.0,12.0,492.0,266.0,,,,,,,,New,NotFound,Android 8.0.0,,32.0,2562x1442,match_status:2,T,F,T,T,mobile,Nexus 6P Build/OPR5.170623.011
2989540,-5.0,7181.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-360.0,New,NotFound,166.0,,529.0,299.0,,,,,,,,New,NotFound,Mac OS X 10_12_6,safari generic,24.0,2560x1600,match_status:2,T,T,F,T,desktop,MacOS
2989551,0.0,56478.0,,,0.0,0.0,,,0.0,0.0,97.16999816894531,NotFound,,-360.0,New,NotFound,166.0,,527.0,214.0,,,,,,,,Found,Found,Windows 10,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,T,T,T,desktop,Trident/7.0
2989552,0.0,4999.0,1.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,339.0,533.0,,,,,,,,Found,Found,Mac OS X 10.11,firefox 56.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,rv:56.0
2989555,-15.0,,,,,,,,,,,NotFound,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2989589,-5.0,294220.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,,529.0,214.0,,,,,,,,Found,Found,Windows 10,edge 16.0,24.0,1600x900,match_status:2,T,F,T,T,desktop,Windows
2989598,0.0,3551.0,0.0,0.0,0.0,-7.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,12.0,529.0,256.0,,,,,,,,Found,Found,Android,chrome 62.0,32.0,801x480,match_status:2,T,F,T,T,mobile,
2989600,-5.0,188225.0,0.0,0.0,8.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,13.0,410.0,391.0,,,,,,,,Found,Found,Windows 10,edge 14.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
2989601,-5.0,269330.0,,,22.0,-39.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,15.0,122.0,600.0,,,,,,,,New,NotFound,iOS 10.3.3,mobile safari 10.0,32.0,1136x640,match_status:1,T,F,F,T,mobile,iOS Device
2989603,0.0,36629.0,0.0,0.0,0.0,-1.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,15.0,341.0,501.0,,,,,,,,Found,Found,Mac OS X 10_10_5,safari generic,24.0,1440x900,match_status:2,T,F,T,T,desktop,MacOS
2989604,-5.0,521145.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,507.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,Windows
2989618,-5.0,66130.0,,,0.0,0.0,,,0.0,0.0,92.5500030517578,NotFound,52.0,-420.0,New,NotFound,166.0,,621.0,225.0,,,,,,,,Found,Found,Windows 8.1,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
2989619,-5.0,52493.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,-300.0,Found,Found,166.0,,193.0,600.0,,,,,,,,Found,Found,Mac OS X 10_13_1,safari generic,24.0,2560x1600,match_status:2,T,F,T,F,desktop,MacOS
2989621,-5.0,31215.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-420.0,Found,Found,166.0,,621.0,225.0,,,,,,,,Found,Found,Windows 8.1,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
2989622,-5.0,112670.0,,,0.0,-1.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,139.0,533.0,,,,,,,,New,NotFound,Windows 10,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
2989624,-5.0,628469.0,,,12.0,-9.0,,,,,100.0,NotFound,52.0,-420.0,New,NotFound,166.0,13.0,410.0,177.0,,,,,,,,New,NotFound,Windows 10,ie 11.0 for tablet,24.0,2736x1824,match_status:2,T,F,T,T,desktop,Trident/7.0
2989630,-5.0,175574.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
2989634,-5.0,142066.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,15.0,254.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
2989653,-5.0,495759.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,290.0,401.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,Windows
2989660,0.0,101189.0,,,3.0,-12.0,,,0.0,0.0,97.8000030517578,NotFound,,-360.0,New,NotFound,166.0,13.0,410.0,333.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1280x1024,match_status:2,T,T,T,T,desktop,Trident/7.0
2989666,-5.0,43005.0,,,4.0,-8.0,,,,,100.0,NotFound,52.0,-360.0,New,NotFound,166.0,12.0,492.0,222.0,,,,,,,,New,NotFound,Windows 7,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
2989682,-5.0,54504.0,,,41.0,-100.0,,,0.0,0.0,97.0,NotFound,52.0,-300.0,New,NotFound,166.0,15.0,197.0,368.0,,,,,,,,Found,Found,Windows 7,chrome 62.0,24.0,1280x1024,match_status:2,T,F,T,T,desktop,Windows
2989703,-10.0,129632.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,-300.0,Found,Found,166.0,,312.0,161.0,,,,,,,,Found,Found,Mac OS X 10_12_6,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,MacOS
2989728,-5.0,37250.0,,,0.0,-6.0,,,1.0,0.0,92.94000244140624,NotFound,52.0,-300.0,New,NotFound,166.0,,312.0,278.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1600x900,match_status:2,T,F,T,T,desktop,Windows
2989730,-10.0,182181.0,,,2.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,153.0,563.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,Windows
2989734,-5.0,85729.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,548.0,161.0,,,,,,,,Found,Found,Windows 10,edge 15.0,24.0,,match_status:0,T,F,T,T,desktop,Windows
2989738,-5.0,78319.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,-360.0,Found,Found,166.0,,542.0,333.0,,,,,,,,Found,Found,Mac OS X 10_13_1,safari generic,24.0,1920x1080,match_status:1,T,F,T,F,desktop,MacOS
2989740,-5.0,113405.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,529.0,549.0,,,,,,,,New,NotFound,iOS 10.2.0,mobile safari 10.0,32.0,1136x640,match_status:1,T,F,F,T,mobile,iOS Device
2989741,-20.0,134466.0,,,0.0,0.0,,,0.0,0.0,93.5500030517578,NotFound,49.0,,Unknown,,148.0,,478.0,358.0,,,,,,,,Found,Found,,safari generic,,,,F,F,F,T,desktop,
2989743,0.0,717277.0,3.0,0.0,1.0,0.0,,,3.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,215.0,391.0,,,,,,,,Found,Found,Windows 10,ie 11.0 for tablet,24.0,1920x1080,match_status:2,T,T,T,T,desktop,Trident/7.0
2989750,0.0,171076.0,0.0,0.0,1.0,-1.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,,290.0,401.0,,,,,,,,Found,Found,,chrome 62.0 for android,,,,F,F,T,T,mobile,SGP521
2989753,-5.0,505393.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,Found,NotFound,225.0,,484.0,507.0,,,,,,,,Found,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,
2989757,-20.0,152265.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,edge 15.0,,,,F,F,T,T,desktop,Windows
2989758,0.0,933931.0,0.0,0.0,,,,,0.0,0.0,100.0,NotFound,,-480.0,Found,Found,166.0,,548.0,177.0,,,,,,,,Found,Found,Android 7.0,chrome 62.0 for android,32.0,2672x1440,match_status:2,T,F,T,T,mobile,VS988 Build/NRD90U
2989763,-5.0,5114.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,12.0,193.0,391.0,,,,,,,,New,NotFound,Windows 10,edge 15.0,24.0,1680x1050,match_status:2,T,F,T,T,desktop,Windows
2989769,-5.0,211664.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,563.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
2989780,-5.0,98670.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,529.0,549.0,,,,,,,,New,NotFound,iOS 11.0.3,mobile safari 11.0,32.0,2048x1536,match_status:1,T,F,F,T,mobile,iOS Device
2989783,-5.0,98480.0,,,4.0,-5.0,,,0.0,0.0,95.16000366210938,NotFound,52.0,,New,NotFound,166.0,13.0,216.0,214.0,,,,,,,,Found,Found,,ie 11.0 for desktop,,,,F,F,T,F,desktop,rv:11.0
2989786,-5.0,81428.0,,,20.0,-25.0,,,1.0,0.0,96.3000030517578,NotFound,52.0,-480.0,New,NotFound,166.0,13.0,410.0,222.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,,match_status:2,T,F,T,T,desktop,Trident/7.0
2989787,-20.0,58166.0,,,0.0,0.0,,,0.0,0.0,95.16000366210938,NotFound,49.0,,Unknown,,148.0,,478.0,358.0,,,,,,,,Found,Found,,safari generic,,,,F,F,F,T,desktop,
2989788,0.0,85243.0,0.0,0.0,-5.0,-24.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,,176.0,507.0,,,,,,,,Found,Found,,chrome 57.0 for android,,,,F,F,T,T,mobile,SM-G531H Build/LMY48B
2989795,-5.0,72743.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,15.0,588.0,278.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
2989804,-15.0,17313.0,0.0,0.0,,,5.0,-18.0,0.0,-1.0,100.0,NotFound,52.0,-300.0,Found,Found,,,,,848.0,14.0,IP_PROXY:ANONYMOUS,15.0,132.0,184.0,Found,Found,Found,Windows 7,chrome 62.0,24.0,1280x1024,,T,F,T,T,desktop,Windows
2989805,0.0,4459.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,621.0,500.0,,,,,,,,Found,Found,Windows 10,ie 11.0 for desktop,24.0,1600x900,match_status:2,T,T,T,T,desktop,Trident/7.0
2989806,-5.0,334251.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,176.0,507.0,,,,,,,,New,NotFound,,chrome 56.0,,,,F,F,T,T,desktop,
2989807,-5.0,53208.0,,,,,,,,,100.0,NotFound,49.0,-480.0,New,NotFound,166.0,,215.0,177.0,,,,,,,,New,NotFound,iOS 11.1.1,mobile safari 11.0,32.0,2048x1536,match_status:1,T,F,F,F,mobile,iOS Device
2989813,-20.0,53682.0,,,0.0,0.0,,,0.0,0.0,95.16000366210938,NotFound,49.0,,Unknown,,148.0,,478.0,358.0,,,,,,,,Found,Found,,safari generic,,,,F,F,F,T,desktop,
2989820,0.0,66477.0,,,0.0,0.0,,,,,100.0,NotFound,,-360.0,New,NotFound,166.0,,139.0,404.0,,,,,,,,New,NotFound,Windows 7,ie 11.0 for desktop,24.0,,match_status:2,T,T,T,T,desktop,Trident/7.0
2989823,-20.0,80200.0,,,0.0,0.0,,,0.0,0.0,95.16000366210938,NotFound,49.0,,Unknown,,148.0,,478.0,358.0,,,,,,,,Found,Found,,safari generic,,,,F,F,F,T,desktop,
2989827,-5.0,207475.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,529.0,161.0,,,,,,,,New,NotFound,Windows 10,edge 15.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
2989835,0.0,197324.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,390.0,549.0,,,,,,,,Found,Found,Mac OS X 10_13_1,safari generic,24.0,2560x1600,match_status:2,T,F,T,T,desktop,MacOS
2989840,0.0,120980.0,,,0.0,0.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,266.0,325.0,,,,,,,,New,NotFound,,chrome 62.0 for android,,,,F,F,T,T,mobile,Moto C Build/NRD90M.063
2989848,0.0,36104.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,NotFound,,-360.0,Found,Found,166.0,,529.0,146.0,,,,,,,,Found,Found,Mac OS X 10_11_6,chrome 62.0,24.0,4096x2304,match_status:2,T,F,T,T,desktop,MacOS
2989850,0.0,62695.0,,,0.0,0.0,,,0.0,0.0,97.5199966430664,NotFound,,-300.0,New,NotFound,166.0,,100.0,489.0,,,,,,,,Found,Found,Mac OS X 10_11_6,chrome 62.0,24.0,2560x1600,match_status:2,T,F,T,T,desktop,MacOS
2989852,-15.0,96554.0,,,0.0,-17.0,,,,,100.0,NotFound,35.0,,New,NotFound,225.0,,384.0,561.0,,,,,,,,New,NotFound,,chrome 59.0 for android,,,,F,F,T,T,mobile,LG-K410 Build/LRX22G
2989855,0.0,92137.0,,,12.0,-3.0,,,,,100.0,NotFound,,-480.0,New,NotFound,166.0,12.0,410.0,177.0,,,,,,,,New,NotFound,Windows 7,ie 11.0 for desktop,24.0,1920x1200,match_status:2,T,T,T,T,desktop,Trident/7.0
2989857,-5.0,9837.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-480.0,Found,NotFound,166.0,13.0,399.0,222.0,,,,,,,,Found,NotFound,Windows 7,chrome 62.0,24.0,3441x1440,match_status:2,T,F,T,T,desktop,Windows
2989861,0.0,17300.0,0.0,0.0,2.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,621.0,600.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,T,T,T,desktop,Trident/7.0
2989870,-25.0,18376.0,,,0.0,0.0,,,,,100.0,NotFound,63.0,-360.0,Unknown,,166.0,,410.0,214.0,,,,,,,,New,NotFound,Windows 10,opera 49.0,24.0,,match_status:0,T,F,F,T,desktop,Windows
2989872,-5.0,82919.0,0.0,0.0,0.0,-1.0,,,0.0,0.0,100.0,NotFound,52.0,-480.0,Found,Found,166.0,,312.0,222.0,,,,,,,,Found,Found,Windows 10,edge 15.0,24.0,,match_status:2,T,F,T,T,desktop,Windows
2989880,0.0,65878.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,542.0,600.0,,,,,,,,Found,Found,Mac OS X 10_12_6,safari generic,24.0,1920x1080,match_status:1,T,F,T,T,desktop,MacOS
2989881,-25.0,90661.0,,,0.0,0.0,,,0.0,0.0,92.23999786376952,Found,63.0,-360.0,Unknown,,166.0,,410.0,214.0,,,,,,,,Found,Found,Windows 10,opera 49.0,24.0,,match_status:0,T,F,F,T,desktop,Windows
2989884,-5.0,68800.0,,,3.0,-9.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,15.0,352.0,222.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,2208x1242,match_status:1,T,F,F,F,mobile,iOS Device
2989887,-20.0,203297.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
2989888,-5.0,100869.0,,,9.0,-100.0,,,0.0,-5.0,93.62000274658205,NotFound,52.0,-480.0,New,NotFound,166.0,13.0,201.0,222.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1680x1050,match_status:2,T,F,T,T,desktop,Trident/7.0
2989895,-5.0,166903.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,13.0,410.0,214.0,,,,,,,,Found,Found,Windows 10,ie 11.0 for desktop,24.0,,match_status:2,T,F,T,T,desktop,Trident/7.0
2989904,-20.0,147608.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
2989916,-5.0,31869.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,390.0,549.0,,,,,,,,New,NotFound,Windows 10,firefox 57.0,24.0,,match_status:2,T,F,T,T,desktop,Windows
2989917,0.0,54230.0,,,0.0,-5.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,13.0,335.0,489.0,,,,,,,,New,NotFound,Windows 10,ie 11.0 for desktop,24.0,1600x900,match_status:2,T,T,T,T,desktop,Trident/7.0
2989923,0.0,30860.0,,,0.0,0.0,,,0.0,0.0,97.5199966430664,NotFound,,-300.0,New,NotFound,166.0,15.0,100.0,533.0,,,,,,,,Found,Found,Mac OS X 10_9_5,opera 49.0,24.0,1280x800,match_status:2,T,F,T,T,desktop,MacOS
2989935,-5.0,27164.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-480.0,New,NotFound,166.0,,193.0,144.0,,,,,,,,New,NotFound,Windows 10,firefox 57.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
2989945,-5.0,107539.0,,,2.0,-11.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,15.0,352.0,489.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,2436x1125,match_status:1,T,F,F,T,mobile,iOS Device
2989949,-5.0,48498.0,3.0,0.0,4.0,0.0,,,3.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,312.0,161.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
2989953,0.0,338789.0,,,0.0,0.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,176.0,507.0,,,,,,,,New,NotFound,,chrome 62.0 for android,,,,F,F,T,T,mobile,SM-G935F Build/MMB29K
2989962,-5.0,27266.0,0.0,0.0,0.0,-5.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,397.0,500.0,,,,,,,,Found,Found,Windows 10,edge 15.0,24.0,,match_status:2,T,F,T,T,desktop,Windows
2989964,-5.0,137842.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-360.0,New,NotFound,166.0,,542.0,333.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
2989968,-20.0,181003.0,,,-1.0,-26.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,13.0,266.0,563.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
2989971,-5.0,47457.0,0.0,0.0,0.0,-5.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,397.0,500.0,,,,,,,,Found,Found,Windows 10,edge 15.0,24.0,,match_status:2,T,F,T,T,desktop,Windows
2989981,-5.0,249910.0,3.0,0.0,4.0,0.0,,,3.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,312.0,161.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
2989982,-5.0,345789.0,,,0.0,-1.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,176.0,507.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,
2989991,-5.0,19422.0,0.0,0.0,3.0,0.0,,,2.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,236.0,484.0,,,,,,,,Found,Found,Windows 7,chrome 62.0,24.0,1680x1050,match_status:2,T,F,T,T,desktop,Windows
2990019,-15.0,205881.0,,,0.0,0.0,,,,,100.0,NotFound,35.0,,New,NotFound,225.0,,266.0,325.0,,,,,,,,New,NotFound,,chrome 56.0 for android,,,,F,F,T,T,mobile,Moto C Plus Build/NRD90M.05.022
2990027,-10.0,207293.0,,,0.0,0.0,,,1.0,0.0,93.94000244140624,NotFound,63.0,-300.0,New,NotFound,166.0,13.0,630.0,368.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,,match_status:2,T,F,F,T,desktop,Trident/7.0
2990028,-5.0,126122.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,New,NotFound,225.0,,607.0,507.0,,,,,,,,New,NotFound,,chrome 46.0 for android,,,,F,F,T,F,mobile,LG-X180g Build/LMY47I
2990035,-25.0,128550.0,,,6.0,-31.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,13.0,266.0,563.0,,,,,,,,New,NotFound,,mobile safari 10.0,,,,F,F,F,F,mobile,
2990036,-5.0,68724.0,0.0,0.0,31.0,-100.0,,,-1.0,-6.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,13.0,410.0,253.0,,,,,,,,Found,Found,Windows 7,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
2990038,-100.0,616417.0,,,0.0,-1.0,17.0,-50.0,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,NotFound,166.0,15.0,529.0,549.0,228.0,14.0,IP_PROXY:HIDDEN,11.0,426.0,121.0,Found,Found,Found,Windows 7,chrome 62.0,24.0,1280x1024,match_status:2,T,F,T,T,desktop,Windows
2990043,0.0,114276.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,15.0,144.0,549.0,,,,,,,,Found,Found,Windows 10,ie 11.0 for tablet,24.0,,match_status:2,T,T,T,T,desktop,Trident/7.0
2990046,-5.0,821814.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,102.0,15.0,410.0,360.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,2208x1242,match_status:1,T,F,F,F,mobile,iOS Device
2990055,-5.0,10501.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,100.0,549.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari generic,32.0,1334x750,match_status:2,T,F,F,T,mobile,iOS Device
2990056,-5.0,50053.0,0.0,0.0,0.0,-100.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,12.0,445.0,533.0,,,,,,,,Found,Found,Windows 7,chrome 62.0,24.0,1600x900,match_status:2,T,F,T,T,desktop,Windows
2990059,-100.0,773938.0,0.0,0.0,0.0,-1.0,18.0,-50.0,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,15.0,529.0,549.0,228.0,14.0,IP_PROXY:HIDDEN,11.0,426.0,121.0,Found,Found,Found,Windows 7,chrome 62.0,24.0,1280x1024,match_status:2,T,F,T,T,desktop,Windows
2990063,0.0,185254.0,,,0.0,0.0,,,,,100.0,NotFound,,-420.0,New,NotFound,166.0,,492.0,225.0,,,,,,,,New,NotFound,Mac OS X 10_13_1,safari generic,24.0,1440x900,match_status:2,T,F,T,T,desktop,MacOS
2990065,-100.0,52468.0,0.0,0.0,0.0,-1.0,17.0,-50.0,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,15.0,529.0,549.0,228.0,14.0,IP_PROXY:HIDDEN,11.0,426.0,121.0,Found,Found,Found,Windows 7,chrome 62.0,24.0,1280x1024,match_status:2,T,F,T,T,desktop,Windows
2990075,-20.0,123848.0,,,13.0,-24.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,13.0,266.0,563.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
